id,description,family,length,file
OZ405635.1,"OZ405635.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29891,data/raw/coronaviridae.fasta
OZ405634.1,"OZ405634.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405633.1,"OZ405633.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29868,data/raw/coronaviridae.fasta
OZ405632.1,"OZ405632.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29837,data/raw/coronaviridae.fasta
OZ405631.1,"OZ405631.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29846,data/raw/coronaviridae.fasta
OZ405630.1,"OZ405630.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405629.1,"OZ405629.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405628.1,"OZ405628.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29848,data/raw/coronaviridae.fasta
OZ405627.1,"OZ405627.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29874,data/raw/coronaviridae.fasta
OZ405626.1,"OZ405626.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29802,data/raw/coronaviridae.fasta
OZ405625.1,"OZ405625.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405624.1,"OZ405624.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29860,data/raw/coronaviridae.fasta
OZ405623.1,"OZ405623.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29873,data/raw/coronaviridae.fasta
OZ405622.1,"OZ405622.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405621.1,"OZ405621.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29838,data/raw/coronaviridae.fasta
OZ405620.1,"OZ405620.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405619.1,"OZ405619.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29812,data/raw/coronaviridae.fasta
OZ405618.1,"OZ405618.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29835,data/raw/coronaviridae.fasta
OZ405617.1,"OZ405617.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29802,data/raw/coronaviridae.fasta
OZ405616.1,"OZ405616.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29835,data/raw/coronaviridae.fasta
OZ405615.1,"OZ405615.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29848,data/raw/coronaviridae.fasta
OZ405614.1,"OZ405614.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29835,data/raw/coronaviridae.fasta
OZ405613.1,"OZ405613.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29888,data/raw/coronaviridae.fasta
OZ405612.1,"OZ405612.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29848,data/raw/coronaviridae.fasta
OZ405611.1,"OZ405611.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29851,data/raw/coronaviridae.fasta
OZ405610.1,"OZ405610.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29848,data/raw/coronaviridae.fasta
OZ405609.1,"OZ405609.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29860,data/raw/coronaviridae.fasta
OZ405608.1,"OZ405608.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405607.1,"OZ405607.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405606.1,"OZ405606.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405605.1,"OZ405605.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29834,data/raw/coronaviridae.fasta
OZ405604.1,"OZ405604.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29803,data/raw/coronaviridae.fasta
OZ405603.1,"OZ405603.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405602.1,"OZ405602.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405601.1,"OZ405601.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29825,data/raw/coronaviridae.fasta
OZ405600.1,"OZ405600.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29835,data/raw/coronaviridae.fasta
OZ405599.1,"OZ405599.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29844,data/raw/coronaviridae.fasta
OZ405598.1,"OZ405598.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29846,data/raw/coronaviridae.fasta
OZ405597.1,"OZ405597.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29843,data/raw/coronaviridae.fasta
OZ405596.1,"OZ405596.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405595.1,"OZ405595.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29846,data/raw/coronaviridae.fasta
OZ405594.1,"OZ405594.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405593.1,"OZ405593.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29802,data/raw/coronaviridae.fasta
OZ405592.1,"OZ405592.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29838,data/raw/coronaviridae.fasta
OZ405591.1,"OZ405591.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29812,data/raw/coronaviridae.fasta
OZ405590.1,"OZ405590.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29848,data/raw/coronaviridae.fasta
OZ405589.1,"OZ405589.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
