id,description,family,length,file
OZ405635.1,"OZ405635.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29891,data/raw/coronaviridae.fasta
OZ405634.1,"OZ405634.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405633.1,"OZ405633.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29868,data/raw/coronaviridae.fasta
OZ405632.1,"OZ405632.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29837,data/raw/coronaviridae.fasta
OZ405631.1,"OZ405631.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29846,data/raw/coronaviridae.fasta
OZ405630.1,"OZ405630.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405629.1,"OZ405629.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405628.1,"OZ405628.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29848,data/raw/coronaviridae.fasta
OZ405627.1,"OZ405627.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29874,data/raw/coronaviridae.fasta
OZ405626.1,"OZ405626.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29802,data/raw/coronaviridae.fasta
OZ405625.1,"OZ405625.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405624.1,"OZ405624.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29860,data/raw/coronaviridae.fasta
OZ405623.1,"OZ405623.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29873,data/raw/coronaviridae.fasta
OZ405622.1,"OZ405622.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405621.1,"OZ405621.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29838,data/raw/coronaviridae.fasta
OZ405620.1,"OZ405620.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405619.1,"OZ405619.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29812,data/raw/coronaviridae.fasta
OZ405618.1,"OZ405618.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29835,data/raw/coronaviridae.fasta
OZ405617.1,"OZ405617.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29802,data/raw/coronaviridae.fasta
OZ405616.1,"OZ405616.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29835,data/raw/coronaviridae.fasta
OZ405615.1,"OZ405615.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29848,data/raw/coronaviridae.fasta
OZ405614.1,"OZ405614.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29835,data/raw/coronaviridae.fasta
OZ405613.1,"OZ405613.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29888,data/raw/coronaviridae.fasta
OZ405612.1,"OZ405612.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29848,data/raw/coronaviridae.fasta
OZ405611.1,"OZ405611.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29851,data/raw/coronaviridae.fasta
OZ405610.1,"OZ405610.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29848,data/raw/coronaviridae.fasta
OZ405609.1,"OZ405609.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29860,data/raw/coronaviridae.fasta
OZ405608.1,"OZ405608.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405607.1,"OZ405607.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405606.1,"OZ405606.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405605.1,"OZ405605.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29834,data/raw/coronaviridae.fasta
OZ405604.1,"OZ405604.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29803,data/raw/coronaviridae.fasta
OZ405603.1,"OZ405603.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405602.1,"OZ405602.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405601.1,"OZ405601.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29825,data/raw/coronaviridae.fasta
OZ405600.1,"OZ405600.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29835,data/raw/coronaviridae.fasta
OZ405599.1,"OZ405599.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29844,data/raw/coronaviridae.fasta
OZ405598.1,"OZ405598.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29846,data/raw/coronaviridae.fasta
OZ405597.1,"OZ405597.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29843,data/raw/coronaviridae.fasta
OZ405596.1,"OZ405596.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405595.1,"OZ405595.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29846,data/raw/coronaviridae.fasta
OZ405594.1,"OZ405594.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
OZ405593.1,"OZ405593.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29802,data/raw/coronaviridae.fasta
OZ405592.1,"OZ405592.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29838,data/raw/coronaviridae.fasta
OZ405591.1,"OZ405591.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29812,data/raw/coronaviridae.fasta
OZ405590.1,"OZ405590.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29848,data/raw/coronaviridae.fasta
OZ405589.1,"OZ405589.1 Severe acute respiratory syndrome coronavirus 2 genome assembly, complete genome: monopartite",Coronaviridae,29847,data/raw/coronaviridae.fasta
PQ220318.1,"PQ220318.1 MAG: Wuhan Mosquito Virus 6 isolate VN6831CPR1, complete genome",Orthomyxoviridae,2214,data/raw/orthomyxoviridae.fasta
PV585551.1,"PV585551.1 MAG: Egypt associated orthomyxo-like virus 1 isolate Giza_CPC_Pool4, complete genome",Orthomyxoviridae,2403,data/raw/orthomyxoviridae.fasta
AB818503.1,"AB818503.1 Influenza A virus (A/chicken/Soc Trang/5/2012(H5N1)) viral cRNA, segment 2, complete genome",Orthomyxoviridae,2309,data/raw/orthomyxoviridae.fasta
AB818495.1,"AB818495.1 Influenza A virus (A/chicken/Soc Trang/3/2012(H5N1)) viral cRNA, segment 2, complete genome",Orthomyxoviridae,2309,data/raw/orthomyxoviridae.fasta
AB827993.1,"AB827993.1 Influenza A virus (A/muscovy duck/Vietnam/LBM330/2013(H5N1)) viral cRNA, segment 6, complete genome",Orthomyxoviridae,1362,data/raw/orthomyxoviridae.fasta
AB827992.1,"AB827992.1 Influenza A virus (A/muscovy duck/Vietnam/LBM330/2013(H5N1)) viral cRNA, segment 5, complete genome",Orthomyxoviridae,1529,data/raw/orthomyxoviridae.fasta
AB827991.1,"AB827991.1 Influenza A virus (A/muscovy duck/Vietnam/LBM330/2013(H5N1)) viral cRNA, segment 4, complete genome",Orthomyxoviridae,1742,data/raw/orthomyxoviridae.fasta
AB827990.1,"AB827990.1 Influenza A virus (A/muscovy duck/Vietnam/LBM330/2013(H5N1)) viral cRNA, segment 3, complete genome",Orthomyxoviridae,2200,data/raw/orthomyxoviridae.fasta
AB827989.1,"AB827989.1 Influenza A virus (A/muscovy duck/Vietnam/LBM330/2013(H5N1)) viral cRNA, segment 2, complete genome",Orthomyxoviridae,2309,data/raw/orthomyxoviridae.fasta
AB827988.1,"AB827988.1 Influenza A virus (A/muscovy duck/Vietnam/LBM330/2013(H5N1)) viral cRNA, segment 1, complete genome",Orthomyxoviridae,2308,data/raw/orthomyxoviridae.fasta
AB822992.1,"AB822992.1 Influenza A virus (A/chicken/Soc Trang/4/2012(H5N1)) viral cRNA, segment 6, complete genome",Orthomyxoviridae,1361,data/raw/orthomyxoviridae.fasta
AB822991.1,"AB822991.1 Influenza A virus (A/chicken/Soc Trang/4/2012(H5N1)) viral cRNA, segment 5, complete genome",Orthomyxoviridae,1529,data/raw/orthomyxoviridae.fasta
AB822990.1,"AB822990.1 Influenza A virus (A/chicken/Soc Trang/4/2012(H5N1)) viral cRNA, segment 4, complete genome",Orthomyxoviridae,1745,data/raw/orthomyxoviridae.fasta
AB822989.1,"AB822989.1 Influenza A virus (A/chicken/Soc Trang/4/2012(H5N1)) viral cRNA, segment 3, complete genome",Orthomyxoviridae,2200,data/raw/orthomyxoviridae.fasta
AB822988.1,"AB822988.1 Influenza A virus (A/chicken/Soc Trang/4/2012(H5N1)) viral cRNA, segment 2, complete genome",Orthomyxoviridae,2309,data/raw/orthomyxoviridae.fasta
AB822987.1,"AB822987.1 Influenza A virus (A/chicken/Soc Trang/4/2012(H5N1)) viral cRNA, segment 1, complete genome",Orthomyxoviridae,2308,data/raw/orthomyxoviridae.fasta
AB818507.1,"AB818507.1 Influenza A virus (A/chicken/Soc Trang/5/2012(H5N1)) viral cRNA, segment 6, complete genome",Orthomyxoviridae,1361,data/raw/orthomyxoviridae.fasta
AB818506.1,"AB818506.1 Influenza A virus (A/chicken/Soc Trang/5/2012(H5N1)) viral cRNA, segment 5, complete genome",Orthomyxoviridae,1529,data/raw/orthomyxoviridae.fasta
AB818505.1,"AB818505.1 Influenza A virus (A/chicken/Soc Trang/5/2012(H5N1)) viral cRNA, segment 4, complete genome",Orthomyxoviridae,1745,data/raw/orthomyxoviridae.fasta
AB818504.1,"AB818504.1 Influenza A virus (A/chicken/Soc Trang/5/2012(H5N1)) viral cRNA, segment 3, complete genome",Orthomyxoviridae,2200,data/raw/orthomyxoviridae.fasta
AB818502.1,"AB818502.1 Influenza A virus (A/chicken/Soc Trang/5/2012(H5N1)) viral cRNA, segment 1, complete genome",Orthomyxoviridae,2308,data/raw/orthomyxoviridae.fasta
AB818499.1,"AB818499.1 Influenza A virus (A/chicken/Soc Trang/3/2012(H5N1)) viral cRNA, segment 6, complete genome",Orthomyxoviridae,1361,data/raw/orthomyxoviridae.fasta
AB818498.1,"AB818498.1 Influenza A virus (A/chicken/Soc Trang/3/2012(H5N1)) viral cRNA, segment 5, complete genome",Orthomyxoviridae,1529,data/raw/orthomyxoviridae.fasta
AB818497.1,"AB818497.1 Influenza A virus (A/chicken/Soc Trang/3/2012(H5N1)) viral cRNA, segment 4, complete genome",Orthomyxoviridae,1745,data/raw/orthomyxoviridae.fasta
AB818496.1,"AB818496.1 Influenza A virus (A/chicken/Soc Trang/3/2012(H5N1)) viral cRNA, segment 3, complete genome",Orthomyxoviridae,2200,data/raw/orthomyxoviridae.fasta
AB818494.1,"AB818494.1 Influenza A virus (A/chicken/Soc Trang/3/2012(H5N1)) viral cRNA, segment 1, complete genome",Orthomyxoviridae,2308,data/raw/orthomyxoviridae.fasta
HE589469.1,"HE589469.1 Influenza A virus (A/swine/Pinar del Rio/3/2010(H1N1)) segment 7, complete genome",Orthomyxoviridae,1008,data/raw/orthomyxoviridae.fasta
HE589468.1,"HE589468.1 Influenza A virus (A/swine/Pinar del Rio/3/2010(H1N1)) segment 6, complete genome",Orthomyxoviridae,1410,data/raw/orthomyxoviridae.fasta
HE589466.1,"HE589466.1 Influenza A virus (A/swine/Pinar del Rio/3/2010(H1N1)) segment 4, complete genome",Orthomyxoviridae,1756,data/raw/orthomyxoviridae.fasta
HE589465.1,"HE589465.1 Influenza A virus (A/swine/Pinar del Rio/3/2010(H1N1)) segment 3, complete genome",Orthomyxoviridae,2202,data/raw/orthomyxoviridae.fasta
HE589464.1,"HE589464.1 Influenza A virus (A/swine/Pinar del Rio/3/2010(H1N1)) segment 2, complete genome",Orthomyxoviridae,2379,data/raw/orthomyxoviridae.fasta
HE589463.1,"HE589463.1 Influenza A virus (A/swine/Pinar del Rio/3/2010(H1N1)) segment 1, complete genome",Orthomyxoviridae,2280,data/raw/orthomyxoviridae.fasta
HE584758.1,"HE584758.1 Influenza A virus (A/swine/La Habana/130/2010(H1N1)) segment 6, complete genome",Orthomyxoviridae,1438,data/raw/orthomyxoviridae.fasta
HE584757.1,"HE584757.1 Influenza A virus (A/swine/La Habana/130/2010(H1N1)) segment 5, complete genome",Orthomyxoviridae,1497,data/raw/orthomyxoviridae.fasta
HE584756.1,"HE584756.1 Influenza A virus (A/swine/La Habana/130/2010(H1N1)) segment 4, complete genome",Orthomyxoviridae,1752,data/raw/orthomyxoviridae.fasta
HE584755.1,"HE584755.1 Influenza A virus (A/swine/La Habana/130/2010(H1N1)) segment 3, complete genome",Orthomyxoviridae,2202,data/raw/orthomyxoviridae.fasta
HE584754.1,"HE584754.1 Influenza A virus (A/swine/La Habana/130/2010(H1N1)) segment 2, complete genome",Orthomyxoviridae,2379,data/raw/orthomyxoviridae.fasta
HE584753.1,"HE584753.1 Influenza A virus (A/swine/La Habana/130/2010(H1N1)) segment 1, complete genome",Orthomyxoviridae,2280,data/raw/orthomyxoviridae.fasta
HE584750.1,"HE584750.1 Influenza A virus (A/swine/Holguin/121/2010(H1N1)) segment 6, complete genome",Orthomyxoviridae,1438,data/raw/orthomyxoviridae.fasta
HE584749.1,"HE584749.1 Influenza A virus (A/swine/Holguin/121/2010(H1N1)) segment 5, complete genome",Orthomyxoviridae,1497,data/raw/orthomyxoviridae.fasta
HE584748.1,"HE584748.1 Influenza A virus (A/swine/Holguin/121/2010(H1N1)) segment 4, complete genome",Orthomyxoviridae,1753,data/raw/orthomyxoviridae.fasta
HE584747.1,"HE584747.1 Influenza A virus (A/swine/Holguin/121/2010(H1N1)) segment 3, complete genome",Orthomyxoviridae,2229,data/raw/orthomyxoviridae.fasta
HE584746.1,"HE584746.1 Influenza A virus (A/swine/Holguin/121/2010(H1N1)) segment 2, complete genome",Orthomyxoviridae,2379,data/raw/orthomyxoviridae.fasta
HE584745.1,"HE584745.1 Influenza A virus (A/swine/Holguin/121/2010(H1N1)) segment 1, complete genome",Orthomyxoviridae,2337,data/raw/orthomyxoviridae.fasta
DQ487340.1,"DQ487340.1 Influenza A virus (A/Panama/2007/1999(H3N2)) segment 4, complete genome",Orthomyxoviridae,1762,data/raw/orthomyxoviridae.fasta
PV997440.1,"PV997440.1 Yellow fever virus isolate HA015, complete genome",Flaviviridae,10952,data/raw/flaviviridae.fasta
PX694298.1,"PX694298.1 UNVERIFIED: GB virus isolate 17165368, complete genome",Flaviviridae,9387,data/raw/flaviviridae.fasta
PX694297.1,"PX694297.1 UNVERIFIED: GB virus isolate 17162284, complete genome",Flaviviridae,9371,data/raw/flaviviridae.fasta
PX552531.1,"PX552531.1 Bovine viral diarrhea virus 1 strain CHQHBVDV101-2025, complete genome",Flaviviridae,12339,data/raw/flaviviridae.fasta
PX693668.1,"PX693668.1 UNVERIFIED: GB virus isolate 17088158, complete genome",Flaviviridae,9378,data/raw/flaviviridae.fasta
PX693667.1,"PX693667.1 UNVERIFIED: GB virus isolate 17025276, complete genome",Flaviviridae,9381,data/raw/flaviviridae.fasta
PX693666.1,"PX693666.1 UNVERIFIED: GB virus isolate 16155305, complete genome",Flaviviridae,9386,data/raw/flaviviridae.fasta
PX648516.1,"PX648516.1 Yellow fever virus clone TYF6061, complete genome",Flaviviridae,10851,data/raw/flaviviridae.fasta
PQ220320.1,"PQ220320.1 MAG: West Nile virus isolate VN6307CPR1R, complete genome",Flaviviridae,10704,data/raw/flaviviridae.fasta
PQ220319.1,"PQ220319.1 MAG: West Nile virus isolate VN6477CPR1R, complete genome",Flaviviridae,10787,data/raw/flaviviridae.fasta
PX480447.1,"PX480447.1 Dengue virus type 4 isolate D20-0259, complete genome",Flaviviridae,10649,data/raw/flaviviridae.fasta
PX480446.1,"PX480446.1 Dengue virus type 4 isolate D20-0040, complete genome",Flaviviridae,10649,data/raw/flaviviridae.fasta
PX480445.1,"PX480445.1 Dengue virus type 4 isolate D19-2229, complete genome",Flaviviridae,10649,data/raw/flaviviridae.fasta
PX480444.1,"PX480444.1 Dengue virus type 4 isolate D19-1649, complete genome",Flaviviridae,10649,data/raw/flaviviridae.fasta
PX480443.1,"PX480443.1 Dengue virus type 4 isolate D19-1286, complete genome",Flaviviridae,10649,data/raw/flaviviridae.fasta
PX480442.1,"PX480442.1 Dengue virus type 4 isolate D18-2040, complete genome",Flaviviridae,10649,data/raw/flaviviridae.fasta
PX480441.1,"PX480441.1 Dengue virus type 4 isolate D18-0170, complete genome",Flaviviridae,10649,data/raw/flaviviridae.fasta
PX480440.1,"PX480440.1 Dengue virus type 4 isolate D17-1913, complete genome",Flaviviridae,10649,data/raw/flaviviridae.fasta
PX480439.1,"PX480439.1 Dengue virus type 4 isolate D17-1206, complete genome",Flaviviridae,10649,data/raw/flaviviridae.fasta
PX480438.1,"PX480438.1 Dengue virus type 4 isolate D17-0712, complete genome",Flaviviridae,10649,data/raw/flaviviridae.fasta
PX480437.1,"PX480437.1 Dengue virus type 4 isolate D17-0537, complete genome",Flaviviridae,10649,data/raw/flaviviridae.fasta
PX480436.1,"PX480436.1 Dengue virus type 3 isolate D21-0005, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480435.1,"PX480435.1 Dengue virus type 3 isolate D20-0183, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480434.1,"PX480434.1 Dengue virus type 3 isolate D20-0128, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480433.1,"PX480433.1 Dengue virus type 3 isolate D20-0127, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480432.1,"PX480432.1 Dengue virus type 3 isolate D19-2479, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480431.1,"PX480431.1 Dengue virus type 3 isolate D19-2240, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480430.1,"PX480430.1 Dengue virus type 3 isolate D19-2221, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480429.1,"PX480429.1 Dengue virus type 3 isolate D19-2204, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480428.1,"PX480428.1 Dengue virus type 3 isolate D19-2179, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480427.1,"PX480427.1 Dengue virus type 3 isolate D19-2149, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480426.1,"PX480426.1 Dengue virus type 3 isolate D19-2136, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480425.1,"PX480425.1 Dengue virus type 3 isolate D19-2134, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480424.1,"PX480424.1 Dengue virus type 3 isolate D19-2115, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480423.1,"PX480423.1 Dengue virus type 3 isolate D19-2082, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480422.1,"PX480422.1 Dengue virus type 3 isolate D19-2055, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480421.1,"PX480421.1 Dengue virus type 3 isolate D19-2053, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480420.1,"PX480420.1 Dengue virus type 3 isolate D19-2042, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480419.1,"PX480419.1 Dengue virus type 3 isolate D19-2037, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480418.1,"PX480418.1 Dengue virus type 3 isolate D19-2035, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480417.1,"PX480417.1 Dengue virus type 3 isolate D19-1990, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480416.1,"PX480416.1 Dengue virus type 3 isolate D19-1983, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480415.1,"PX480415.1 Dengue virus type 3 isolate D19-1974, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480414.1,"PX480414.1 Dengue virus type 3 isolate D19-1964, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480413.1,"PX480413.1 Dengue virus type 3 isolate D19-1963, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480412.1,"PX480412.1 Dengue virus type 3 isolate D19-1951, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480411.1,"PX480411.1 Dengue virus type 3 isolate D19-1950, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480410.1,"PX480410.1 Dengue virus type 3 isolate D19-1898, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480409.1,"PX480409.1 Dengue virus type 3 isolate D19-1897, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480408.1,"PX480408.1 Dengue virus type 3 isolate D19-1896, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480407.1,"PX480407.1 Dengue virus type 3 isolate D19-1871, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480406.1,"PX480406.1 Dengue virus type 3 isolate D19-1861, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480405.1,"PX480405.1 Dengue virus type 3 isolate D19-1831, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480404.1,"PX480404.1 Dengue virus type 3 isolate D19-1530, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480403.1,"PX480403.1 Dengue virus type 3 isolate D19-1287, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480402.1,"PX480402.1 Dengue virus type 3 isolate D19-1103, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480401.1,"PX480401.1 Dengue virus type 3 isolate D19-1094, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480400.1,"PX480400.1 Dengue virus type 3 isolate D19-0559, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480399.1,"PX480399.1 Dengue virus type 3 isolate D19-0558, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480398.1,"PX480398.1 Dengue virus type 3 isolate D19-0447, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480397.1,"PX480397.1 Dengue virus type 3 isolate D19-0337, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480396.1,"PX480396.1 Dengue virus type 3 isolate D19-0332, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480395.1,"PX480395.1 Dengue virus type 3 isolate D19-0142, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480394.1,"PX480394.1 Dengue virus type 3 isolate D19-0141, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480393.1,"PX480393.1 Dengue virus type 3 isolate D19-0140, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480392.1,"PX480392.1 Dengue virus type 3 isolate D19-0113, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480391.1,"PX480391.1 Dengue virus type 3 isolate D19-0021, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480390.1,"PX480390.1 Dengue virus type 3 isolate D18-3368, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480389.1,"PX480389.1 Dengue virus type 3 isolate D18-3322, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480388.1,"PX480388.1 Dengue virus type 3 isolate D18-3282, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480387.1,"PX480387.1 Dengue virus type 3 isolate D18-3077, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480386.1,"PX480386.1 Dengue virus type 3 isolate D18-3076, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480385.1,"PX480385.1 Dengue virus type 3 isolate D18-2954, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480384.1,"PX480384.1 Dengue virus type 3 isolate D18-2897, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480383.1,"PX480383.1 Dengue virus type 3 isolate D18-2883, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480382.1,"PX480382.1 Dengue virus type 3 isolate D18-2841, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480381.1,"PX480381.1 Dengue virus type 3 isolate D18-2787, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480380.1,"PX480380.1 Dengue virus type 3 isolate D18-2582, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480379.1,"PX480379.1 Dengue virus type 3 isolate D18-2531, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480378.1,"PX480378.1 Dengue virus type 3 isolate D18-2384, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480377.1,"PX480377.1 Dengue virus type 3 isolate D18-2300, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480376.1,"PX480376.1 Dengue virus type 3 isolate D18-2291, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480375.1,"PX480375.1 Dengue virus type 3 isolate D18-2287, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480374.1,"PX480374.1 Dengue virus type 3 isolate D18-2001, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480373.1,"PX480373.1 Dengue virus type 3 isolate D18-1999, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480372.1,"PX480372.1 Dengue virus type 3 isolate D18-1993, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480371.1,"PX480371.1 Dengue virus type 3 isolate D18-1991, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480370.1,"PX480370.1 Dengue virus type 3 isolate D18-1986, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480369.1,"PX480369.1 Dengue virus type 3 isolate D18-1932, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480368.1,"PX480368.1 Dengue virus type 3 isolate D18-1697, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
